Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;Kind;Tax_family;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash;Land;Location_spec;ISO3;State;Date;REF;VIRAL
SRR3095843;12/01/2016 10:36;10/01/2016 20:50;19373038;4874661543;19373038;251;2201;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003023/SRR3095843;SRX1526227;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1243759;SAMN04390236;simple;7460;Apis;Apidae;Apis mellifera;QWL2;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;A2F0A7007E8A0AC1A06B6EE172F959E5;3896384A54C0BDF8AF6D6898153159C5;China;Nanchang;CHN;NA;NA;NA;No
SRR3095845;12/01/2016 10:36;11/01/2016 17:20;28764648;7248248322;28764648;251;3324;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095845;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;A8769BE631648AEFC7A61BA48D3B9E5B;EF3F89796E5ED8052ACB8820F789442C;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pubmed/25255866;No
SRR3095846;12/01/2016 10:36;11/01/2016 18:15;32188795;8109634896;32188795;251;3721;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095846;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;0E1E5C4C7B57AF4A7F6641F39D837B1F;7F4DCC9A060283F1C41369F30E41438E;China;Nanchang;CHN;NA;NA;https://www.pnas.org/content/110/23/9427;No
SRR3095847;12/01/2016 10:36;11/01/2016 21:21;33126590;8345031485;33126590;251;3831;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095847;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;55BDB63C557EE86AAD2401E52AC03B99;C9BBB8FD2ABC9DA99008F0D6CA4E7014;China;Nanchang;CHN;NA;NA;https://www.pnas.org/content/110/23/9427;No
SRR3095848;12/01/2016 10:36;10/01/2016 21:05;20286640;5102621301;20286640;251;2271;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003023/SRR3095848;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;B4B0651F57D5B28873626D26119ADBD2;2C295D6B6F3E12DB36BDF977D05C9A04;China;Nanchang;CHN;NA;NA;NA;No
SRR3095849;12/01/2016 10:36;11/01/2016 21:14;19687144;4947582269;19687144;251;2219;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095849;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;3ED733455B79474F88FC80A724891466;B7DFA9B187A08BE51D1D76DFE5F97942;China;Nanchang;CHN;NA;NA;NA;No
SRR3095850;12/01/2016 10:36;10/01/2016 21:05;20103703;5060852543;20103703;251;2270;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003023/SRR3095850;SRX1526239;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244142;SAMN04390203;simple;7460;Apis;Apidae;Apis mellifera;QWL1;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;6D9A3EA8D4ACD5F45698E21D199E6815;6057720FB0ADDEC52C259FF469297E50;China;Nanchang;CHN;NA;NA;NA;No
SRR3095863;12/01/2016 10:36;12/01/2016 04:36;29311974;5920851578;29311974;201;3606;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095863;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;A0A11C176899F030D5AEABE68C10A011;A4897B4F1EAF4E9463844C4C60502F8F;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095864;12/01/2016 10:36;12/01/2016 20:22;28993210;5856376785;28993210;201;3579;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095864;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;ACFB7E7EB1A821F8913F4F4EBBEB7354;0E94C0D01B0E88AC304467F38493DB15;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095865;12/01/2016 10:36;12/01/2016 20:27;31018565;6265610623;31018565;201;3801;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095865;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;BE16413F39681B7D30ACFAD060E35387;DA6CFA5BCEFE72789CA59D0DA4326AFA;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095866;12/01/2016 10:36;10/01/2016 21:49;20445113;5142443309;20445113;251;2341;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095866;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;FD61A473331F6FDB7E6CCD9B9174174D;AC1188DE26E2B2A3FD9D5129147D8E85;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095867;12/01/2016 10:36;10/01/2016 21:53;21534990;5417538852;21534990;251;2428;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003023/SRR3095867;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;DD6294FCF337C269C6D5F7DE2EA1F495;9A2DE73BC1E5DB6839725ACC46CF4E1B;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095868;12/01/2016 10:36;10/01/2016 21:49;21485665;5409980757;21485665;251;2415;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003023/SRR3095868;SRX1526240;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244143;SAMN04390202;simple;7460;Apis;Apidae;Apis mellifera;QWE;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;3114AD12E10EE3CB18E4E23ACAB01094;9AA23F2F22CC55F1EDE13EF7470F35B8;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095870;12/01/2016 10:36;11/01/2016 07:46;31718746;7992725913;31718746;251;3702;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095870;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;F0919123DBA2EB48E4D5F6017D4AF63F;6CE2C603BE685F6628E621EFB5F75551;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095871;12/01/2016 10:36;11/01/2016 10:47;32020804;8067273143;32020804;251;3714;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095871;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;243858C8C4E68DD687704F5A31DE6A69;6F33FDDDC89A8403196ED25C4B23DB40;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095872;12/01/2016 10:36;11/01/2016 13:55;34556562;8705632600;34556562;251;4015;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095872;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;661EAA606522DDFF34A347BC75AB7D11;F36A5F3D4450E307D750293E1FDC8EFE;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095873;12/01/2016 10:36;12/01/2016 13:12;20102759;5060513920;20102759;251;2341;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095873;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;F0BF5C72227A27561279349EA11D95E6;6E2B3641981155A11D8450FA18FC6FD4;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095874;12/01/2016 10:36;12/01/2016 13:23;20329358;5118537632;20329358;251;2360;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095874;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;9DB6A1F55105729A1FA9B66FF91FCAC7;6332A5EC6AE20E9F40C85B2336685982;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637902/;No
SRR3095876;12/01/2016 10:36;12/01/2016 13:19;20160489;5074589701;20160489;251;2294;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003023/SRR3095876;SRX1526252;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP068248;PRJNA308280;;308280;SRS1244155;SAMN04390201;simple;7460;Apis;Apidae;Apis mellifera;QWL3;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA332661;;public;9E318F47BE8F9FD73FB3DD8E14324BFF;277318DB8567B7DCA663AAC0F9165A1D;China;Nanchang;CHN;NA;NA;https://www.ncbi.nlm.nih.gov/pubmed/24094856;No
SRR3144549;01/02/2017 00:00;04/02/2016 13:29;20505068;6144926583;20505068;299;2533;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003070/SRR3144549;SRX1560661;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275249;SAMN04450257;simple;7460;Apis;Apidae;Apis mellifera;QEW-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;56582EB198886ED637B9FA9FD1B12CD3;91ADFC3F42964DE25E940E7D5347AE50;China;Nanchang;CHN;NA;2016;NA;No
SRR3144556;01/02/2017 00:00;05/02/2016 07:23;18449927;5531883834;18449927;299;2269;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003070/SRR3144556;SRX1560670;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275249;SAMN04450257;simple;7460;Apis;Apidae;Apis mellifera;QEW-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;527A6FA251C79FAB56DFA37874B51031;52008DD2A5A3B268001EFFEB05C74D07;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/23852726;No
SRR3144557;01/02/2017 00:00;05/02/2016 09:17;15187896;4553856152;15187896;299;1869;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003070/SRR3144557;SRX1560670;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275249;SAMN04450257;simple;7460;Apis;Apidae;Apis mellifera;QEW-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;3F844C72878D052D8D9C01621A04EAE8;C66E888B4FA96340F8AA12A79D44BA61;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/23852726;No
SRR3144558;01/02/2017 00:00;05/02/2016 06:04;16203523;4858364882;16203523;299;2168;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003070/SRR3144558;SRX1560672;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275258;SAMN04450256;simple;7460;Apis;Apidae;Apis mellifera;QEQ-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;521878395631C05C6708218DEA309000;43D6BE29F7BC95ACED0CA26BF16DE6D4;China;Nanchang;CHN;NA;2016;NA;No
SRR3144561;01/02/2017 00:00;05/02/2016 02:05;17717411;5311952289;17717411;299;2383;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003070/SRR3144561;SRX1560674;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275260;SAMN04450254;simple;7460;Apis;Apidae;Apis mellifera;WEQ-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;2C412F2155DA3A070212F2F6468885C8;BAF7C52F47E65817FA0CA2CD5A193E48;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR3144562;01/02/2017 00:00;05/02/2016 04:03;17094320;5125563118;17094320;299;2120;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003070/SRR3144562;SRX1560674;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275260;SAMN04450254;simple;7460;Apis;Apidae;Apis mellifera;WEQ-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;ABDABBC1C78CD6B97B52B537D3F15997;EACAB5DA917728ADBCA946C3EB192832;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR3144564;01/02/2017 00:00;04/02/2016 13:30;20505068;6144926583;20505068;299;2533;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003070/SRR3144564;SRX1560679;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275264;SAMN04450253;simple;7460;Apis;Apidae;Apis mellifera;WEW-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;56582EB198886ED637B9FA9FD1B12CD3;91ADFC3F42964DE25E940E7D5347AE50;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR3144566;01/02/2017 00:00;05/02/2016 17:59;16701743;5006932377;16701743;299;2051;;https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003070/SRR3144566;SRX1560679;;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP069272;PRJNA310321;;310321;SRS1275264;SAMN04450253;simple;7460;Apis;Apidae;Apis mellifera;WEW-Trans;;;;;;;no;;;;;JIANGXI AGRICULTURAL UNIVERSITY;SRA344581;;public;90540BF08ABE420584B6EA7FA5B3E300;4E0CFE19E90303D9513EB44EB0B6424D;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR4063653;30/08/2016 23:45;25/08/2016 23:25;165586967;47552703143;165586967;287;20113;;https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003968/SRR4063653;SRX2052694;--;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP069272;PRJNA310321;;310321;SRS1275258;SAMN04450256;simple;7460;Apis;Apidae;Apis mellifera;QEQ-Trans;;;;;;;no;;;;;HONEYBEE RESEARCH INSTITUTE;SRA455052;;public;E4898F7EB7B1E8E656300C10905B1CCB;2F812A547343B29ACDA3FC82866A1622;China;Nanchang;CHN;NA;2016;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR5136448;14/09/2017 15:58;30/12/2016 13:23;49817125;14945137500;49817125;300;5729;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136448;SRX2452402;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885764;SAMN06192077;simple;7460;Apis;Apidae;Apis mellifera;GSM2442761;;;;;;;no;;;;;GEO;SRA513719;;public;0B35AD8F55B20D1F30E38C0A69068F56;04384E0362E6701DE963ACED5BECBED9;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR5136449;14/09/2017 15:58;30/12/2016 13:26;50924396;15277318800;50924396;300;5814;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136449;SRX2452403;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885765;SAMN06192076;simple;7460;Apis;Apidae;Apis mellifera;GSM2442762;;;;;;;no;;;;;GEO;SRA513719;;public;A21CF0AD0A1B7944D46CDE67AE01125E;3847758F5B4E6E8047892DEBCA467424;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR5136450;14/09/2017 15:58;30/12/2016 13:28;52080459;15624137700;52080459;300;6048;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136450;SRX2452404;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885766;SAMN06192075;simple;7460;Apis;Apidae;Apis mellifera;GSM2442763;;;;;;;no;;;;;GEO;SRA513719;;public;D757752FEFEDFCEA2EF33048099A8CDC;E236D407910BF8006AE093288443A275;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR5136451;14/09/2017 15:58;30/12/2016 13:20;49066185;14719855500;49066185;300;5590;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136451;SRX2452405;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885767;SAMN06192074;simple;7460;Apis;Apidae;Apis mellifera;GSM2442764;;;;;;;no;;;;;GEO;SRA513719;;public;BB8CE88FCDB8F3182DB78A596E066844;1115D6B417CB26839EC5588BCF0E250F;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/25351750;No
SRR5136452;14/09/2017 15:58;30/12/2016 14:15;64088864;19226659200;64088864;300;7647;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136452;SRX2452406;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885768;SAMN06192073;simple;7460;Apis;Apidae;Apis mellifera;GSM2442765;;;;;;;no;;;;;GEO;SRA513719;;public;779118CD22933B6198C4D0B03563EF35;A908A01FD9A79517315354722AD900A7;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/24260298;No
SRR5136453;14/09/2017 15:58;30/12/2016 14:08;50080109;15024032700;50080109;300;6042;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136453;SRX2452407;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885769;SAMN06192072;simple;7460;Apis;Apidae;Apis mellifera;GSM2442766;;;;;;;no;;;;;GEO;SRA513719;;public;3D463D2EC009491438FCEC3D891AA48E;D151EB44F87B5DA6C89B13B3A1793BCB;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/24260298;No
SRR5136454;14/09/2017 15:58;30/12/2016 13:20;47747162;14324148600;47747162;300;5846;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136454;SRX2452408;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885770;SAMN06192079;simple;7460;Apis;Apidae;Apis mellifera;GSM2442767;;;;;;;no;;;;;GEO;SRA513719;;public;116AE06427019AD1B792E5101F1D54E3;EBCA36BBF5AEEEC1666B48799F6A5233;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/24260298;No
SRR5136455;14/09/2017 15:58;30/12/2016 13:16;41905005;12571501500;41905005;300;4746;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136455;SRX2452409;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885771;SAMN06192071;simple;7460;Apis;Apidae;Apis mellifera;GSM2442768;;;;;;;no;;;;;GEO;SRA513719;;public;4705D4939C2C6D2BFB12851F79C1C080;79BBDD2ED34E77DEC15A743B7187C8CF;China;Beijing;CHN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/24260298;No
SRR5136456;14/09/2017 15:58;30/12/2016 13:21;45120494;13536148200;45120494;300;5243;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136456;SRX2452410;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885772;SAMN06192067;simple;7460;Apis;Apidae;Apis mellifera;GSM2442769;;;;;;;no;;;;;GEO;SRA513719;;public;BE5FFC8819E35B02F8B0D01C0C74ABEA;28A09517218B7F056A12E6A3770F1109;China;Beijing;CHN;NA;2015;NA;NA
SRR5136457;14/09/2017 15:58;30/12/2016 13:27;52803771;15841131300;52803771;300;5981;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136457;SRX2452411;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885773;SAMN06192068;simple;7460;Apis;Apidae;Apis mellifera;GSM2442770;;;;;;;no;;;;;GEO;SRA513719;;public;7685D745969A05AF5CE84A7014726607;FC97514762B13B1342AA140FFC656F6C;China;Beijing;CHN;NA;2015;NA;NA
SRR5136458;14/09/2017 15:58;30/12/2016 14:01;43964825;13189447500;43964825;300;5035;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005016/SRR5136458;SRX2452412;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP095846;PRJNA359486;2;359486;SRS1885774;SAMN06192069;simple;7460;Apis;Apidae;Apis mellifera;GSM2442771;;;;;;;no;;;;;GEO;SRA513719;;public;8824DD23B085A2A5880B81C51F9DBCF6;2D60F6DE8585EFF4077DBA5458889A9C;China;Beijing;CHN;NA;2015;NA;NA
